,transcript,filename,unique_id,extramarital affair,get divorced,illegitimate child,institutionalized for emotional problem,serious accident,murdered,attempt suicide,blackmailed,unfaithful spouse,abortion,score_max
89,Mum and Dad told me I was  adopted when I was five. It didn't mean much to me then. ,5300433743159556513,27_5300433743159556513,-0.48961231771980035,-0.27993806376652125,10.422272478403439,-0.37964370407187464,-0.28878295068122745,-0.2231897816055427,-0.30571666306109396,-0.30510644217185295,-0.4602776323685036,-0.3146323382293502,10.422272478403439
95,"it ain't necessarily  what's gonna happen. The prosecution, they're gonna try  make out that it was pre-meditated,",5323778608396028180,589_5323778608396028180,-0.39418284736158027,0.2651442392730606,0.33718465634201766,-0.4592197826731936,-0.29518012926564235,9.989880207639764,5.871450661551256,-0.030455510933361105,0.1568574485273895,3.878388611915349,9.989880207639764
98,"Now, are you gonna babysit or not?  Cos if you can't manage,  just say so. Give us a chip, Tan,  will you, I'm starvin'. Can't hand 'em out over there,  Jane'll be stuck at the fryer all night! Is that what she's doing?",5308226531817199474,1555_5308226531817199474,-0.36154183304972737,-0.3606702445511269,0.9913254861792622,-0.3883516851295272,-0.24167075809134492,-0.2662959404542139,-0.261360529152895,9.973960378743795,0.17070264490462309,-0.368594303337893,9.973960378743795
102,He's expecting to see the  Four Horsemen of the Apocalypse tearing down Turpin Road tomorrow.,5308226531817199474,1058_5308226531817199474,-0.1504065767419099,-0.18336403117966,-0.19050928692476288,-0.21732442950758302,4.0153030526219675,9.724089741313335,-0.22858651358991924,0.9913795895431615,-0.1955397641667416,-0.30689509851294056,9.724089741313335
103,"By the time I heard, she'd already  told Peggy.  I'm really sorry. If anybody thinks I'm gonna go  there, have my nose rubbed in it...",5318609185758554501,1403_5318609185758554501,2.036703297020022,1.5053691789120747,1.3218607715845967,0.2789687439383257,2.1582281076531236,2.6145523945453,1.83611299200415,9.719433656340037,2.698912131341958,4.926575788250747,9.719433656340037
105,"I could get years.  Don't do this. So like we, uh, like we talked about...",5305617339184877785,1415_5305617339184877785,2.3439098253015795,2.3956257054260783,3.6723358712673297,2.457437337409183,2.7681484907335423,0.7320096179405962,9.29085834181402,9.706152413403936,1.6176050438410925,3.1576274091619845,9.706152413403936
111,"get out of Stacey's life  before you ruin it forever. Here you are.  For the buggy, keep the change. Jack, come on, take it.  I don't need  your money or help of any kind. It is just me and Amy,  I can support her by myself, so  don't think you can buy your way in. We don't need you. Is that right?  You don't have to open it now.  Just think about it. ",5310822839547632763,1482_5310822839547632763,2.99750226642697,9.360217902065314,8.964382464756337,1.6911804204684995,1.3855551605065988,0.837821438892126,3.2359283134743584,8.865308162600263,1.8706364084279863,1.261785494774495,9.360217902065314
114,I thought you and your new husband  might like to go off in that nifty sports car from the lot.,5321170704253895214,330_5321170704253895214,0.3258655543633325,-0.3545959583417695,-0.42207935315455525,-0.5367877559273359,-0.2813311555481361,-0.19858645350047519,-0.36415482610287025,9.259345230368405,-0.37076081161222635,-0.37230030047646573,9.259345230368405
117,"Well, she's on the ceiling now!  And who's gonna have to deal",5323778608396028180,581_5323778608396028180,3.623880103791365,4.549563622987277,8.298918469362185,3.7014811389347413,4.076954826957214,9.1088278379182,7.5399810584804134,1.6775772952591548,2.663115621384887,6.115996971201196,9.1088278379182
118,"Hang on, I thought we weren't  even welcome in your life? Look, in a crisis...",5316007724067368375,693_5316007724067368375,0.9699618753934164,3.576476797356302,1.2723519461777684,0.4103135580738636,2.034121522325638,0.525140264457783,9.08701664484858,0.826036062295251,0.6255617628717047,1.7190019479184775,9.08701664484858
119,"It'll be fine.  D'you know what? Bar of chocolate, board game, me,  Mark and Michelle, hours of fun. Remind me why you're doing  this? Well, you married him. He must be all right. Oh, look, come on, there must be  some sort of level that we can get on at and I'm going to find it. Cos you're my best mate  and we all need to be able to be in the same room together. Right.  Fiver's worth should do it.  Ian!  Plus I am buttering you up cos I want a baby-sitter Saturday. Maybe three quid.  Come on then, off we go.",5313398531435045858,1065_5313398531435045858,1.1585714880774611,0.7181242669164382,0.6628783455414652,0.13840021035734,-0.0370530030622778,0.17546214932049897,0.20609087416854693,9.078739547829967,0.7161251096158615,0.008985698690048352,9.078739547829967
122,"Well?  It was awful...  It was awful. I tried to tell 'em about Lauren,  they didn't wanna know. it was, ""Just answer the questions,  Mrs Branning - tell us the facts."" And all the time my little girl,  she's sitting there. Pure fear in her eyes and she's  desperate for me to help her... And I didn't, I didn't...  I couldn't.  I made it worse... I made it worse.  Look I'm sorry, Tan.  I'm gonna have to take him home.  I screwed it up. No, you did well, darlin'.  You had to the tell truth...  It's all going wrong.",5323778608396028180,860_5323778608396028180,2.9568758390511323,0.24311000577113528,8.827145519182077,0.5968691943220497,1.3320912807913559,2.30424815345583,0.6485384403321802,0.33827197307591145,1.6244880946045075,0.2733203122086321,8.827145519182077
124,"No!  Oh, come on Jane.  A few people wind him up and suddenly you're at his beck and call.",5310822839547632763,201_5310822839547632763,0.05196253386360682,-0.17211812632137052,-0.10226972624043536,-0.40950176592355403,-0.18984290696748313,-0.20258095677057159,0.36649886894061584,8.703793758524494,0.011857829049297145,1.0150627364959581,8.703793758524494
128,"Do you want me to wipe that smug look  off your face? At least you're safe, see you later...",5305617339184877785,1225_5305617339184877785,0.689050479030694,0.18352990341230707,-0.08733389324553148,0.027336415971028753,-0.24028847172697662,-0.0049128289646164156,0.4908772151516344,8.671617886756733,1.5265905635057433,2.5481277144329746,8.671617886756733
